time,node_id,rssi
250058.288,319,-88.0
250058.538,319,-88.0
250058.538,381,-80.0
250058.788,319,-88.0
250058.788,381,-80.0
250059.039,319,-88.0
250059.039,381,-80.0
250059.289,319,-88.0
250059.289,381,-80.0
250059.539,319,-88.0
250059.539,381,-80.0
250059.71,2,
250059.79,319,-88.0
250059.79,381,-80.0
250060.04,319,-88.0
250060.04,381,-80.0
250060.291,319,-88.0
250060.291,381,-80.0
250060.541,382,-87.0
250060.541,319,-85.0
250060.791,382,-87.0
250060.791,319,-85.0
250061.042,319,-85.0
250061.042,382,-87.0
250061.292,382,-89.0
250061.292,321,-91.0
250061.292,319,-73.0
250061.292,383,-83.0
250061.542,319,-73.0
250061.542,383,-83.0
250061.542,382,-89.0
250061.542,321,-91.0
250061.693,2,
250061.793,321,-91.0
250061.793,383,-83.0
250061.793,382,-89.0
250061.793,319,-73.0
250062.043,321,-92.0
250062.043,383,-89.0
250062.043,319,-81.0
250062.293,319,-81.0
250062.293,321,-92.0
250062.293,383,-89.0
250062.544,383,-89.0
250062.544,319,-81.0
250062.544,321,-92.0
250062.794,319,-89.0
250062.794,321,-89.0
250063.045,321,-89.0
250063.045,319,-89.0
250063.295,319,-89.0
250063.295,321,-89.0
250063.545,357,-88.0
250063.545,321,-85.0
250063.545,319,-87.0
250063.695,2,
250063.796,357,-88.0
250063.796,319,-87.0
250063.796,321,-85.0
250064.046,321,-85.0
250064.046,319,-87.0
250064.046,357,-88.0
250064.296,383,-88.0
250064.296,319,-95.0
250064.296,305,-89.0
250064.547,319,-95.0
250064.547,383,-88.0
250064.547,305,-89.0
250064.797,305,-95.0
250065.047,305,-95.0
250065.298,319,-90.0
250065.548,319,-90.0
250065.788,2,
250065.798,319,-90.0
250066.049,319,-90.0
250067.301,319,-93.0
250067.301,308,-91.0
250067.551,319,-93.0
250067.551,308,-91.0
250067.731,2,
250067.801,319,-93.0
250067.801,308,-91.0
250068.052,319,-96.0
250068.302,319,-96.0
250068.552,319,-95.0
250068.803,319,-95.0
250069.053,319,-92.0
250069.304,319,-92.0
250069.554,319,-92.0
250069.694,2,
250069.804,317,-85.0
250069.804,316,-92.0
250070.055,317,-85.0
250070.055,316,-92.0
250070.305,322,-89.0
250070.305,316,-93.0
250070.305,317,-89.0
250070.555,317,-89.0
250070.555,316,-93.0
250070.555,322,-89.0
250070.806,322,-90.0
250070.806,319,-91.0
250071.056,322,-90.0
250071.056,319,-91.0
250071.306,319,-92.0
250071.306,317,-81.0
250071.557,319,-92.0
250071.557,317,-81.0
250071.687,2,
250071.807,308,-90.0
250071.807,320,-88.0
250071.807,317,-86.0
250072.057,317,-86.0
250072.057,308,-90.0
250072.057,320,-88.0
250072.308,317,-83.0
250072.308,384,-91.0
250072.308,320,-90.0
250072.558,384,-91.0
250072.558,317,-83.0
250072.558,320,-90.0
250072.809,383,-95.0
250072.809,320,-91.0
250072.809,384,-96.0
250073.059,384,-96.0
250073.059,383,-95.0
250073.059,320,-91.0
250073.309,320,-90.0
250073.309,317,-84.0
250073.309,385,-93.0
250073.309,386,-92.0
250073.56,317,-84.0
250073.56,320,-90.0
250073.56,385,-93.0
250073.56,386,-92.0
250073.7,2,
250073.81,320,-88.0
250073.81,317,-87.0
250073.81,386,-96.0
250073.81,385,-95.0
250074.06,386,-96.0
250074.06,320,-88.0
250074.06,317,-87.0
250074.06,385,-95.0
250074.311,317,-71.0
250074.311,320,-83.0
250074.561,317,-71.0
250074.561,320,-83.0
250074.811,386,-93.0
250074.811,317,-76.0
250074.811,387,-93.0
250074.811,320,-84.0
250075.062,320,-84.0
250075.062,387,-93.0
250075.062,317,-76.0
250075.062,386,-93.0
250075.312,320,-84.0
250075.312,317,-76.0
250075.312,386,-93.0
250075.312,387,-93.0
250075.563,387,-91.0
250075.563,320,-81.0
250075.563,386,-86.0
250075.563,388,-89.0
250075.563,317,-81.0
250075.673,2,
250075.813,317,-81.0
250075.813,387,-91.0
250075.813,320,-81.0
250075.813,388,-89.0
250075.813,386,-86.0
250076.063,317,-81.0
250076.063,387,-91.0
250076.063,388,-89.0
250076.063,320,-81.0
250076.063,386,-86.0
250076.314,386,-85.0
250076.314,317,-82.0
250076.314,387,-90.0
250076.314,320,-85.0
250076.564,387,-90.0
250076.564,320,-85.0
250076.564,317,-82.0
250076.564,386,-85.0
250076.814,386,-85.0
250076.814,317,-82.0
250076.814,320,-85.0
250076.814,387,-90.0
250077.065,320,-75.0
250077.065,386,-82.0
250077.065,387,-86.0
250077.065,388,-90.0
250077.315,387,-86.0
250077.315,386,-82.0
250077.315,320,-75.0
250077.315,388,-90.0
250077.565,320,-75.0
250077.565,386,-82.0
250077.565,387,-86.0
250077.565,388,-90.0
250077.726,2,
250077.816,388,-84.0
250077.816,320,-79.0
250077.816,387,-83.0
250077.816,386,-71.0
250078.066,388,-84.0
250078.066,386,-71.0
250078.066,320,-79.0
250078.066,387,-83.0
250078.316,386,-71.0
250078.316,320,-79.0
250078.316,387,-83.0
250078.316,388,-84.0
250078.567,387,-81.0
250078.567,389,-90.0
250078.567,386,-68.0
250078.817,387,-81.0
250078.817,386,-68.0
250078.817,389,-90.0
250079.068,387,-81.0
250079.068,386,-68.0
250079.068,389,-90.0
250079.318,386,-85.0
250079.318,320,-95.0
250079.318,390,-89.0
250079.318,387,-79.0
250079.318,391,-81.0
250079.318,389,-91.0
250079.568,391,-81.0
250079.568,390,-89.0
250079.568,386,-85.0
250079.568,387,-79.0
250079.568,320,-95.0
250079.568,389,-91.0
250079.749,2,
250079.819,320,-95.0
250079.819,387,-83.0
250079.819,389,-91.0
250079.819,386,-77.0
250080.069,320,-95.0
250080.069,387,-83.0
250080.069,389,-91.0
250080.069,386,-77.0
250080.319,387,-83.0
250080.319,390,-83.0
250080.319,389,-87.0
250080.319,386,-78.0
250080.57,390,-83.0
250080.57,389,-87.0
250080.57,386,-78.0
250080.57,387,-83.0
250080.82,389,-87.0
250080.82,390,-83.0
250080.82,386,-78.0
250080.82,387,-83.0
250081.07,387,-89.0
250081.07,386,-80.0
250081.07,390,-78.0
250081.07,391,-93.0
250081.07,389,-86.0
250081.321,387,-89.0
250081.321,389,-86.0
250081.321,390,-78.0
250081.321,391,-93.0
250081.321,386,-80.0
250081.571,386,-83.0
250081.571,390,-75.0
250081.571,392,-87.0
250081.571,389,-82.0
250081.571,387,-87.0
250081.822,392,-87.0
250081.822,389,-82.0
250081.822,387,-87.0
250081.822,390,-75.0
250081.822,386,-83.0
250081.842,2,
250082.072,389,-71.0
250082.072,386,-87.0
250082.072,390,-67.0
250082.322,389,-71.0
250082.322,386,-87.0
250082.322,390,-67.0
250082.573,386,-87.0
250082.573,390,-67.0
250082.573,389,-71.0
250082.823,389,-71.0
250082.823,386,-87.0
250082.823,390,-67.0
250083.073,389,-71.0
250083.073,386,-87.0
250083.073,390,-67.0
250083.324,390,-67.0
250083.324,389,-71.0
250083.324,386,-87.0
250083.574,386,-87.0
250083.574,390,-67.0
250083.574,389,-71.0
250083.814,2,
250083.824,386,-87.0
250083.824,389,-71.0
250083.824,390,-67.0
250084.075,389,-71.0
250084.075,386,-87.0
250084.075,390,-67.0
250084.325,386,-87.0
250084.325,390,-67.0
250084.325,389,-71.0
250084.575,390,-67.0
250084.575,389,-71.0
250084.575,386,-87.0
250084.826,389,-71.0
250084.826,386,-87.0
250084.826,390,-67.0
250085.076,386,-87.0
250085.076,389,-71.0
250085.076,390,-67.0
250085.327,390,-67.0
250085.327,389,-71.0
250085.327,386,-87.0
250085.577,390,-67.0
250085.577,389,-71.0
250085.577,386,-87.0
250085.827,389,-71.0
250085.827,390,-67.0
250085.827,386,-87.0
250085.947,2,
250086.078,386,-87.0
250086.078,390,-67.0
250086.078,389,-71.0
250086.328,393,-92.0
250086.328,394,-85.0
250086.328,395,-85.0
250086.328,392,-92.0
250086.328,396,-96.0
250086.578,396,-96.0
250086.578,393,-92.0
250086.578,392,-92.0
250086.578,394,-85.0
250086.578,395,-85.0
250086.829,392,-92.0
250086.829,393,-92.0
250086.829,396,-96.0
250086.829,394,-85.0
250086.829,395,-85.0
250087.079,396,-85.0
250087.079,394,-81.0
250087.329,396,-85.0
250087.329,394,-81.0
250087.58,396,-85.0
250087.58,394,-81.0
250087.83,393,-89.0
250087.83,394,-75.0
250087.83,396,-93.0
250087.83,392,-94.0
250087.85,2,
250088.081,393,-89.0
250088.081,394,-75.0
250088.081,396,-93.0
250088.081,392,-94.0
250088.331,390,-85.0
250088.331,396,-95.0
250088.331,393,-92.0
250088.331,397,-96.0
250088.331,394,-79.0
250088.331,395,-87.0
250088.581,397,-96.0
250088.581,393,-92.0
250088.581,390,-85.0
250088.581,395,-87.0
250088.581,396,-95.0
250088.581,394,-79.0
250088.832,394,-79.0
250088.832,393,-92.0
250088.832,397,-96.0
250088.832,390,-85.0
250088.832,395,-87.0
250088.832,396,-95.0
250089.082,395,-76.0
250089.082,398,-92.0
250089.082,397,-94.0
250089.082,394,-79.0
250089.082,389,-93.0
250089.332,398,-92.0
250089.332,394,-79.0
250089.332,397,-94.0
250089.332,395,-76.0
250089.332,389,-93.0
250089.583,397,-93.0
250089.583,395,-78.0
250089.583,394,-79.0
250089.763,2,
250089.833,397,-93.0
250089.833,394,-79.0
250089.833,395,-78.0
250090.083,349,-89.0
250090.083,395,-80.0
250090.083,394,-83.0
250090.334,349,-89.0
250090.334,395,-80.0
250090.334,394,-83.0
250090.584,349,-89.0
250090.584,395,-80.0
250090.584,394,-83.0
250090.834,394,-84.0
250090.834,390,-87.0
250090.834,349,-85.0
250090.834,395,-74.0
250091.085,394,-84.0
250091.085,349,-85.0
250091.085,395,-74.0
250091.085,390,-87.0
250091.335,394,-84.0
250091.335,395,-74.0
250091.335,349,-85.0
250091.335,390,-87.0
250091.586,399,-96.0
250091.586,394,-81.0
250091.586,395,-86.0
250091.786,2,
250091.836,399,-96.0
250091.836,394,-81.0
250091.836,395,-86.0
250092.086,395,-86.0
250092.086,399,-96.0
250092.086,394,-81.0
250092.337,394,-86.0
250092.337,395,-84.0
250092.337,400,-91.0
250092.587,395,-84.0
250092.587,394,-86.0
250092.587,400,-91.0
250092.837,400,-89.0
250092.837,395,-85.0
250092.837,394,-87.0
250093.088,400,-89.0
250093.088,395,-85.0
250093.088,394,-87.0
250093.338,394,-83.0
250093.338,395,-84.0
250093.338,400,-88.0
250093.338,401,-94.0
250093.588,395,-84.0
250093.588,394,-83.0
250093.588,400,-88.0
250093.588,401,-94.0
250093.739,2,
250093.839,394,-86.0
250093.839,401,-90.0
250093.839,399,-92.0
250094.089,394,-86.0
250094.089,399,-92.0
250094.089,401,-90.0
250094.34,401,-90.0
250094.34,394,-86.0
250094.34,399,-92.0
250094.59,394,-89.0
250094.59,395,-81.0
250094.59,399,-89.0
250094.84,395,-81.0
250094.84,394,-89.0
250094.84,399,-89.0
250095.091,399,-89.0
250095.091,394,-89.0
250095.091,395,-81.0
250095.341,399,-89.0
250095.341,394,-89.0
250095.341,395,-81.0
250095.591,399,-95.0
250095.701,2,
250095.842,399,-95.0
250096.092,395,-90.0
250096.092,398,-93.0
250096.092,394,-93.0
250096.092,399,-96.0
250096.342,395,-90.0
250096.342,398,-93.0
250096.342,399,-96.0
250096.342,394,-93.0
250096.593,395,-90.0
250096.593,399,-96.0
250096.593,398,-93.0
250096.593,394,-93.0
250096.843,395,-89.0
250096.843,398,-95.0
250096.843,394,-96.0
250097.093,395,-89.0
250097.093,394,-96.0
250097.093,398,-95.0
250097.794,2,
250097.845,394,-93.0
250098.095,394,-93.0
250098.345,395,-88.0
250098.345,394,-97.0
250098.596,395,-88.0
250098.596,394,-97.0
250098.846,345,-68.0
250099.096,345,-68.0
250099.347,345,-66.0
250099.347,395,-87.0
250099.597,345,-66.0
250099.597,395,-87.0
250099.667,2,
250099.847,395,-88.0
250099.847,345,-68.0
250100.098,345,-68.0
250100.098,395,-88.0
250100.348,395,-88.0
250100.348,345,-68.0
250100.599,345,-78.0
250100.849,345,-78.0
250101.099,345,-78.0
250101.35,395,-85.0
250101.35,345,-69.0
250101.6,395,-85.0
250101.6,345,-69.0
250101.79,2,
250101.85,345,-66.0
250102.101,345,-66.0
250102.351,395,-87.0
250102.601,395,-87.0
250102.852,395,-87.0
250103.102,345,-73.0
250103.102,395,-87.0
250103.352,345,-73.0
250103.352,395,-87.0
250103.603,345,-76.0
250103.743,2,
250103.853,345,-76.0
250104.604,345,-73.0
250104.855,345,-73.0
250105.606,345,-72.0
250105.706,2,
250105.856,345,-72.0
250106.106,345,-71.0
250106.357,345,-71.0
250106.607,345,-71.0
250106.858,345,-69.0
250107.108,345,-69.0
250107.358,345,-73.0
250107.609,345,-73.0
250107.789,2,
250107.859,345,-73.0
250108.109,345,-73.0
250108.36,345,-73.0
250108.61,345,-73.0
250108.86,345,-73.0
250109.111,345,-73.0
250109.361,345,-73.0
250109.611,345,-73.0
250109.742,2,
250109.862,345,-73.0
250110.112,345,-73.0
250110.363,345,-73.0
250110.613,345,-73.0
250110.863,345,-73.0
250111.114,345,-73.0
250111.364,345,-69.0
250111.614,345,-69.0
250111.795,2,
250111.865,345,-70.0
250111.865,402,-83.0
250112.115,345,-70.0
250112.115,402,-83.0
250112.365,402,-84.0
250112.365,345,-69.0
250112.616,402,-84.0
250112.616,345,-69.0
250112.866,345,-68.0
250113.117,345,-68.0
250113.367,402,-86.0
250113.367,345,-69.0
250113.617,345,-69.0
250113.617,402,-86.0
250113.747,2,
250113.868,402,-86.0
250113.868,345,-69.0
250114.118,345,-68.0
250114.368,345,-68.0
250114.619,402,-87.0
250114.619,345,-68.0
250114.869,402,-87.0
250114.869,345,-68.0
250115.62,402,-87.0
250115.62,345,-70.0
250115.87,345,-70.0
250115.87,402,-87.0
250115.901,2,
250116.121,402,-91.0
250116.121,345,-67.0
250116.371,345,-67.0
250116.371,402,-91.0
250116.622,402,-92.0
250116.872,402,-92.0
250117.122,403,-92.0
250117.122,402,-89.0
250117.373,403,-92.0
250117.373,402,-89.0
250117.623,404,-90.0
250117.623,402,-81.0
250117.873,404,-90.0
250117.873,402,-81.0
250118.124,405,-89.0
250118.124,406,-90.0
250118.124,402,-82.0
250118.374,405,-89.0
250118.374,406,-90.0
250118.374,402,-82.0
250118.624,403,-91.0
250118.624,405,-91.0
250118.624,402,-86.0
250118.875,405,-91.0
250118.875,403,-91.0
250118.875,402,-86.0
250119.125,402,-84.0
250119.125,403,-92.0
250119.376,402,-84.0
250119.376,403,-92.0
250119.626,402,-83.0
250119.796,2,
250119.876,402,-83.0
250120.127,402,-80.0
250120.127,407,-85.0
250120.377,402,-80.0
250120.377,407,-85.0
250120.627,402,-80.0
250120.627,407,-85.0
250120.878,407,-85.0
250120.878,402,-80.0
250121.128,402,-80.0
250121.128,407,-85.0
250121.378,407,-85.0
250121.378,402,-80.0
250121.629,407,-85.0
250121.629,402,-80.0
250121.809,2,
250121.879,407,-85.0
250121.879,402,-80.0
250122.129,407,-85.0
250122.129,402,-80.0
250122.38,402,-80.0
250122.38,407,-85.0
250122.63,407,-85.0
250122.63,402,-80.0
250122.881,407,-85.0
250122.881,402,-80.0
250123.131,407,-85.0
250123.131,402,-80.0
250123.381,407,-85.0
250123.381,402,-80.0
250123.632,402,-80.0
250123.632,407,-85.0
250123.882,407,-85.0
250123.882,402,-80.0
250123.882,2,
250124.132,402,-80.0
250124.132,407,-85.0
250124.383,406,-80.0
250124.383,408,-84.0
250124.383,403,-74.0
250124.633,406,-80.0
250124.633,403,-74.0
250124.633,408,-84.0
250124.883,409,-82.0
250124.883,403,-66.0
250124.883,408,-89.0
250125.134,409,-82.0
250125.134,403,-66.0
250125.134,408,-89.0
250125.384,408,-94.0
250125.384,403,-71.0
250125.635,408,-94.0
250125.635,403,-71.0
250125.675,2,
250125.885,408,-87.0
250125.885,345,-80.0
250125.885,403,-74.0
250126.135,403,-74.0
250126.135,408,-87.0
250126.135,345,-80.0
250126.386,345,-80.0
250126.386,408,-87.0
250126.386,403,-74.0
250126.636,408,-90.0
250126.636,409,-87.0
250126.636,410,-93.0
250126.636,403,-83.0
250126.886,408,-90.0
250126.886,409,-87.0
250126.886,410,-93.0
250126.886,403,-83.0
250127.137,409,-93.0
250127.387,409,-93.0
250127.637,411,-88.0
250127.637,408,-90.0
250127.728,2,
250127.888,408,-90.0
250127.888,411,-88.0
250128.138,408,-81.0
250128.388,408,-81.0
250128.639,403,-82.0
250128.639,408,-84.0
250128.889,403,-82.0
250128.889,408,-84.0
250129.14,403,-82.0
250129.14,408,-84.0
250129.39,411,-84.0
250129.39,409,-80.0
250129.39,408,-90.0
250129.64,408,-90.0
250129.64,411,-84.0
250129.64,409,-80.0
250129.801,2,
250129.891,409,-87.0
250129.891,408,-92.0
250130.141,408,-92.0
250130.141,409,-87.0
250130.391,403,-91.0
250130.391,409,-72.0
250130.391,411,-84.0
250130.642,409,-72.0
250130.642,411,-84.0
250130.642,403,-91.0
250130.892,411,-84.0
250130.892,408,-89.0
250130.892,409,-76.0
250131.142,411,-84.0
250131.142,409,-76.0
250131.142,408,-89.0
250131.393,408,-93.0
250131.593,2,
250131.643,408,-93.0
250131.894,412,-92.0
250131.894,411,-84.0
250132.144,412,-92.0
250132.144,411,-84.0
250132.394,412,-89.0
250132.394,307,-94.0
250132.394,411,-85.0
250132.394,409,-84.0
250132.645,409,-84.0
250132.645,411,-85.0
250132.645,307,-94.0
250132.645,412,-89.0
250132.895,408,-93.0
250132.895,412,-90.0
250133.145,408,-93.0
250133.145,412,-90.0
250133.396,412,-90.0
250133.396,408,-93.0
250133.646,408,-93.0
250133.646,412,-90.0
250133.646,2,
250133.896,412,-90.0
250133.896,408,-93.0
250134.147,412,-90.0
250134.147,408,-93.0
250134.397,412,-90.0
250134.397,408,-93.0
250134.647,412,-90.0
250134.647,408,-93.0
250134.898,408,-93.0
250134.898,412,-90.0
250135.148,408,-93.0
250135.148,412,-90.0
250135.399,408,-93.0
250135.399,412,-90.0
250135.649,408,-93.0
250135.649,412,-90.0
250135.689,2,
250135.899,408,-93.0
250135.899,412,-90.0
250136.15,408,-93.0
250136.15,412,-90.0
250136.4,412,-90.0
250136.4,408,-93.0
250136.65,412,-90.0
250136.65,408,-93.0
250136.901,412,-90.0
250136.901,408,-93.0
250137.151,408,-93.0
250137.151,412,-90.0
250137.401,411,-88.0
250137.401,413,-89.0
250137.612,2,
250137.652,413,-89.0
250137.652,411,-88.0
250137.902,411,-88.0
250137.902,413,-83.0
250137.902,307,-93.0
250138.153,413,-83.0
250138.153,411,-88.0
250138.153,307,-93.0
250138.403,413,-87.0
250138.403,307,-95.0
250138.653,307,-95.0
250138.653,413,-87.0
250138.904,307,-92.0
250138.904,413,-85.0
250139.154,307,-92.0
250139.154,413,-85.0
250139.404,307,-92.0
250139.404,413,-89.0
250139.655,307,-92.0
250139.655,413,-89.0
250139.685,2,
250139.905,307,-92.0
250139.905,413,-89.0
250140.155,413,-83.0
250140.155,411,-95.0
250140.406,413,-83.0
250140.406,411,-95.0
250140.656,308,-92.0
250140.656,413,-84.0
250140.906,308,-92.0
250140.906,413,-84.0
250141.157,308,-92.0
250141.157,413,-84.0
250141.407,308,-91.0
250141.407,414,-97.0
250141.407,413,-88.0
250141.407,302,-91.0
250141.658,413,-88.0
250141.658,308,-91.0
250141.658,302,-91.0
250141.658,414,-97.0
250141.708,2,
250141.908,302,-91.0
250141.908,413,-88.0
250141.908,308,-91.0
250141.908,414,-97.0
250142.158,310,-95.0
250142.158,413,-89.0
250142.158,307,-96.0
250142.158,302,-94.0
250142.409,310,-95.0
250142.409,302,-94.0
250142.409,307,-96.0
250142.409,413,-89.0
250142.659,302,-94.0
250142.659,307,-96.0
250142.659,413,-89.0
250142.659,310,-95.0
250142.909,413,-90.0
250142.909,307,-91.0
250142.909,309,-85.0
250143.16,413,-90.0
250143.16,307,-91.0
250143.16,309,-85.0
250143.41,307,-91.0
250143.41,413,-90.0
250143.41,309,-85.0
250143.66,309,-84.0
250143.66,307,-86.0
250143.66,308,-91.0
250143.801,2,
250143.911,309,-84.0
250143.911,308,-91.0
250143.911,307,-86.0
250144.161,413,-92.0
250144.161,307,-90.0
250144.412,307,-90.0
250144.412,413,-92.0
250144.662,413,-92.0
250144.662,307,-90.0
250144.912,307,-85.0
250145.163,307,-85.0
250145.413,307,-87.0
250145.663,307,-87.0
250145.784,2,
250145.914,307,-87.0
250146.164,307,-87.0
250146.414,307,-87.0
250146.665,307,-87.0
250146.915,307,-87.0
250147.165,307,-87.0
250147.416,307,-87.0
250147.666,307,-87.0
250147.716,2,
250147.917,307,-87.0
250148.167,307,-87.0
250148.417,307,-87.0
250148.668,307,-87.0
250148.918,307,-87.0
250149.168,307,-87.0
250149.419,308,-76.0
250149.419,307,-92.0
250149.669,307,-92.0
250149.669,308,-76.0
250149.699,2,
250149.919,308,-69.0
250150.17,308,-69.0
250150.42,305,-96.0
250150.671,305,-96.0
250150.921,305,-96.0
250151.672,305,-92.0
250151.672,308,-66.0
250151.672,317,-92.0
250151.672,315,-94.0
250151.702,2,
250151.922,308,-66.0
250151.922,305,-92.0
250151.922,315,-94.0
250151.922,317,-92.0
250152.173,308,-68.0
250152.173,316,-84.0
250152.173,315,-87.0
250152.423,315,-87.0
250152.423,308,-68.0
250152.423,316,-84.0
250152.673,315,-96.0
250152.673,316,-84.0
250152.673,415,-95.0
250152.673,308,-75.0
250152.673,317,-89.0
250152.924,308,-75.0
250152.924,315,-96.0
250152.924,317,-89.0
250152.924,415,-95.0
250152.924,316,-84.0
250153.174,316,-85.0
250153.174,415,-94.0
250153.174,308,-80.0
250153.424,308,-80.0
250153.424,316,-85.0
250153.424,415,-94.0
250153.675,305,-96.0
250153.675,308,-85.0
250153.675,317,-87.0
250153.675,314,-92.0
250153.715,2,
250153.925,305,-96.0
250153.925,317,-87.0
250153.925,308,-85.0
250153.925,314,-92.0
250154.176,317,-83.0
250154.176,316,-80.0
250154.176,308,-82.0
250154.426,316,-80.0
250154.426,308,-82.0
250154.426,317,-83.0
250154.676,316,-86.0
250154.676,317,-79.0
250154.676,308,-83.0
250154.927,316,-86.0
250154.927,317,-79.0
250154.927,308,-83.0
250155.177,416,-88.0
250155.177,308,-88.0
250155.177,317,-88.0
250155.177,316,-83.0
250155.427,416,-88.0
250155.427,316,-83.0
250155.427,317,-88.0
250155.427,308,-88.0
250155.678,316,-91.0
250155.678,317,-79.0
250155.678,308,-90.0
250155.688,2,
250155.928,317,-79.0
250155.928,308,-90.0
250155.928,316,-91.0
250156.178,308,-88.0
250156.178,317,-78.0
250156.429,308,-88.0
250156.429,317,-78.0
250156.679,317,-90.0
250156.679,308,-92.0
250156.679,316,-92.0
250156.93,308,-92.0
250156.93,317,-90.0
250156.93,316,-92.0
250157.18,308,-93.0
250157.18,316,-90.0
250157.18,317,-73.0
250157.18,321,-95.0
250157.43,321,-95.0
250157.43,317,-73.0
250157.43,316,-90.0
250157.43,308,-93.0
250157.681,321,-95.0
250157.681,308,-93.0
250157.681,317,-73.0
250157.681,316,-90.0
250157.701,2,
250157.931,319,-92.0
250157.931,317,-86.0
250158.181,319,-92.0
250158.181,317,-86.0
250158.432,317,-86.0
250158.432,319,-92.0
250158.682,317,-86.0
250158.682,321,-92.0
250158.932,317,-86.0
250158.932,321,-92.0
250159.183,317,-86.0
250159.183,321,-92.0
250159.433,321,-92.0
250159.433,317,-86.0
250159.683,317,-85.0
250159.734,2,
250159.934,317,-85.0
250160.184,317,-91.0
250160.184,322,-84.0
250160.435,322,-84.0
250160.435,317,-91.0
250160.685,322,-79.0
250160.685,383,-94.0
250160.685,321,-87.0
250160.935,322,-79.0
250160.935,383,-94.0
250160.935,321,-87.0
250161.186,322,-77.0
250161.436,322,-77.0
250161.686,322,-72.0
250161.686,317,-87.0
250161.686,323,-91.0
250161.686,321,-92.0
250161.847,2,
250161.937,323,-91.0
250161.937,317,-87.0
250161.937,321,-92.0
250161.937,322,-72.0
250162.187,317,-87.0
250162.187,321,-92.0
250162.187,322,-72.0
250162.187,323,-91.0
250162.437,323,-92.0
250162.437,322,-68.0
250163.189,323,-92.0
250163.439,323,-92.0
250163.689,323,-92.0
250163.729,2,
250163.94,323,-95.0
250163.94,325,-91.0
250164.19,325,-91.0
250164.19,323,-95.0
250164.44,325,-91.0
250164.44,323,-95.0
250164.691,324,-87.0
250164.691,323,-93.0
250164.941,324,-87.0
250164.941,323,-93.0
250165.191,323,-93.0
250165.191,324,-87.0
250165.442,324,-87.0
250165.692,324,-87.0
250165.752,2,
250167.194,324,-83.0
250167.445,324,-83.0
250167.695,324,-83.0
250167.905,2,
250167.945,324,-84.0
250167.945,327,-88.0
250167.945,326,-91.0
250168.196,327,-88.0
250168.196,326,-91.0
250168.196,324,-84.0
250168.446,326,-91.0
250168.446,327,-88.0
250168.446,324,-84.0
250168.696,326,-93.0
250168.696,324,-81.0
250168.947,324,-81.0
250168.947,326,-93.0
250169.197,326,-95.0
250169.448,326,-95.0
250169.698,328,-82.0
250169.698,325,-96.0
250169.698,326,-88.0
250169.948,2,
250169.948,328,-82.0
250169.948,325,-96.0
250169.948,326,-88.0
250170.199,328,-88.0
250170.449,328,-88.0
250170.699,328,-88.0
250170.95,328,-88.0
250171.2,328,-88.0
250171.45,328,-88.0
250171.681,2,
250171.701,328,-88.0
250171.951,328,-88.0
250172.201,328,-88.0
250172.452,328,-88.0
250172.702,328,-88.0
250172.953,328,-88.0
250173.203,328,-88.0
250173.453,328,-88.0
250173.704,328,-88.0
250173.744,2,
250173.954,328,-88.0
250174.204,328,-88.0
250174.455,326,-82.0
250174.455,327,-83.0
250174.455,331,-91.0
250174.455,330,-88.0
250174.705,330,-88.0
250174.705,327,-83.0
250174.705,326,-82.0
250174.705,331,-91.0
250174.955,331,-91.0
250174.955,328,-78.0
250174.955,326,-76.0
250175.206,328,-78.0
250175.206,326,-76.0
250175.206,331,-91.0
250175.456,328,-78.0
250175.456,331,-91.0
250175.456,326,-76.0
250175.697,2,
250175.707,328,-73.0
250175.707,326,-83.0
250175.707,327,-86.0
250175.707,330,-91.0
250175.957,330,-91.0
250175.957,326,-83.0
250175.957,328,-73.0
250175.957,327,-86.0
250176.207,328,-72.0
250176.207,326,-87.0
250176.207,330,-89.0
250176.458,328,-72.0
250176.458,330,-89.0
250176.458,326,-87.0
250176.708,328,-73.0
250176.708,331,-90.0
250176.708,326,-84.0
250176.958,328,-73.0
250176.958,331,-90.0
250176.958,326,-84.0
250177.209,328,-75.0
250177.209,334,-92.0
250177.209,326,-87.0
250177.209,330,-86.0
250177.209,327,-80.0
250177.459,330,-86.0
250177.459,326,-87.0
250177.459,327,-80.0
250177.459,334,-92.0
250177.459,328,-75.0
250177.709,330,-85.0
250177.709,332,-92.0
250177.709,327,-79.0
250177.709,328,-70.0
250177.709,326,-90.0
250177.729,2,
250177.96,332,-92.0
250177.96,326,-90.0
250177.96,330,-85.0
250177.96,327,-79.0
250177.96,328,-70.0
250178.21,327,-86.0
250178.21,326,-88.0
250178.21,330,-84.0
250178.21,328,-67.0
250178.46,327,-86.0
250178.46,330,-84.0
250178.46,326,-88.0
250178.46,328,-67.0
250178.711,328,-67.0
250178.711,327,-74.0
250178.711,326,-87.0
250178.711,330,-91.0
250178.961,330,-91.0
250178.961,327,-74.0
250178.961,326,-87.0
250178.961,328,-67.0
250179.212,327,-74.0
250179.212,326,-87.0
250179.212,330,-91.0
250179.212,328,-67.0
250179.462,328,-78.0
250179.462,327,-84.0
250179.462,330,-87.0
250179.462,326,-88.0
250179.712,327,-84.0
250179.712,326,-88.0
250179.712,330,-87.0
250179.712,328,-78.0
250179.722,2,
250179.963,327,-79.0
250179.963,328,-81.0
250179.963,330,-82.0
250179.963,326,-86.0
250180.213,326,-86.0
